Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Service_Fiber optic,Internet Service_No,Multiple Lines_No phone service,Multiple Lines_Yes
0,0,0,0,45,1,0.0,0.0,1.0,1.0,0.0,0.0,1,87.25,3941.7,Yes,1,73,5269,False,False,False,True,False,True,False,False,True
1,0,0,0,10,1,1.0,0.0,0.0,0.0,1.0,1.0,0,98.55,1008.55,Yes,1,80,3658,False,False,False,True,False,True,False,False,True
1,1,0,0,20,1,0.0,0.0,1.0,0.0,1.0,1.0,1,98.55,1842.8,Yes,1,92,5444,False,False,False,True,False,True,False,False,True
0,0,0,0,15,1,0.0,1.0,0.0,0.0,0.0,1.0,1,85.9,1269.55,Yes,1,96,3579,False,False,False,False,False,True,False,False,False
0,0,0,0,22,1,0.0,0.0,0.0,0.0,1.0,1.0,0,89.25,1907.85,Yes,1,82,3161,False,False,False,True,False,True,False,False,False
1,0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.3,208.85,Yes,1,66,3038,False,False,False,True,False,True,False,False,False
1,0,0,0,15,1,0.0,0.0,0.0,0.0,1.0,1.0,1,93.35,1444.65,Yes,1,77,5264,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,,,,,,,0,19.9,19.9,Yes,1,100,4248,False,False,False,False,True,False,True,False,False
0,0,1,0,5,1,1.0,0.0,1.0,0.0,0.0,1.0,1,88.9,454.15,Yes,1,79,4356,False,False,False,False,True,True,False,False,False
1,0,1,0,33,1,0.0,0.0,1.0,0.0,1.0,1.0,1,95.8,3036.75,Yes,1,76,4161,True,False,False,True,False,True,False,False,False
1,0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1,82.0,184.65,Yes,1,97,3051,False,False,False,True,False,True,False,False,True
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,45.35,89.5,Yes,1,81,3478,False,False,False,True,False,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,1,52.2,52.2,Yes,1,71,4138,False,False,False,True,False,False,False,False,False
0,1,0,0,46,1,1.0,1.0,1.0,0.0,1.0,1.0,1,110.0,4874.8,Yes,1,81,2403,True,False,False,True,False,True,False,False,True
1,0,0,0,62,1,0.0,0.0,1.0,0.0,1.0,1.0,1,96.75,6125.4,Yes,1,92,5016,True,False,False,True,False,True,False,False,True
0,0,0,0,10,1,0.0,0.0,0.0,1.0,1.0,1.0,1,98.5,1058.25,Yes,1,74,5184,False,False,False,True,False,True,False,False,True
1,0,0,0,6,1,0.0,1.0,0.0,0.0,1.0,0.0,1,85.35,489.45,Yes,1,75,4694,False,False,False,True,False,True,False,False,False
1,0,1,0,40,1,0.0,1.0,0.0,0.0,1.0,1.0,1,101.3,4113.1,Yes,1,70,2576,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.55,69.55,Yes,1,76,3042,False,False,False,True,False,True,False,False,False
1,0,0,0,58,1,0.0,1.0,1.0,0.0,1.0,1.0,1,103.25,6017.65,Yes,1,74,6105,True,False,False,False,False,True,False,False,True
1,0,0,0,70,1,1.0,0.0,0.0,1.0,1.0,1.0,1,104.0,7250.15,Yes,1,80,4544,False,True,True,False,False,True,False,False,True
0,0,0,0,2,1,0.0,0.0,1.0,0.0,0.0,1.0,1,86.2,178.7,Yes,1,95,2969,False,False,False,False,True,True,False,False,False
1,0,1,0,21,1,0.0,1.0,1.0,1.0,1.0,1.0,1,111.2,2317.1,Yes,1,89,4123,False,False,False,True,False,True,False,False,True
0,0,1,0,16,1,0.0,1.0,1.0,0.0,1.0,0.0,1,89.45,1430.25,Yes,1,73,3696,False,False,True,False,False,True,False,False,False
1,1,1,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,1,95.6,644.35,Yes,1,83,3265,False,False,False,False,False,True,False,False,True
1,0,1,0,60,1,0.0,1.0,1.0,0.0,1.0,0.0,0,90.95,5453.4,Yes,1,76,4111,True,False,False,True,False,True,False,False,False
0,0,1,0,50,1,1.0,1.0,0.0,1.0,1.0,1.0,0,108.55,5610.7,Yes,1,82,4274,True,False,False,True,False,True,False,False,True
0,1,0,0,4,1,0.0,0.0,0.0,0.0,1.0,0.0,1,78.85,292.8,Yes,1,72,5301,False,False,False,True,False,True,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.4,44.4,Yes,1,89,3522,False,False,False,False,True,False,False,False,False
0,1,0,0,55,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.0,5509.3,Yes,1,83,5679,True,False,False,True,False,True,False,False,True
0,0,1,0,12,1,,,,,,,0,19.8,229.6,Yes,1,94,2653,True,False,False,False,False,False,True,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,1,89.9,89.9,Yes,1,80,5951,False,False,False,True,False,True,False,False,False
0,0,0,0,62,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.15,6413.65,Yes,1,91,5600,True,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,50.8,50.8,Yes,1,85,3718,False,False,False,True,False,False,False,False,False
1,1,1,0,20,1,0.0,1.0,0.0,0.0,0.0,0.0,1,73.65,1463.5,Yes,1,95,5849,False,False,False,True,False,True,False,False,False
0,0,0,0,3,1,0.0,1.0,0.0,0.0,1.0,1.0,1,95.1,307.4,Yes,1,77,5861,False,False,False,True,False,True,False,False,False
1,0,0,0,22,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.65,2104.55,Yes,1,85,3665,False,False,True,False,False,True,False,False,True
1,0,1,0,4,1,0.0,0.0,1.0,1.0,0.0,0.0,1,80.6,319.15,Yes,1,86,3080,False,False,False,False,True,True,False,False,False
1,0,1,0,59,1,0.0,0.0,0.0,0.0,0.0,1.0,0,85.55,5084.65,Yes,1,80,6304,True,False,False,True,False,True,False,False,True
0,0,0,0,60,0,0.0,1.0,0.0,0.0,1.0,1.0,1,50.8,3027.4,Yes,1,67,4941,False,False,False,True,False,False,False,True,False
0,0,0,0,15,1,1.0,0.0,1.0,1.0,1.0,1.0,0,105.1,1582.75,Yes,1,84,2122,False,False,False,True,False,True,False,False,False
1,0,0,0,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1,110.1,1043.3,Yes,1,76,5803,False,False,False,True,False,True,False,False,False
0,0,0,0,6,1,0.0,0.0,1.0,0.0,0.0,1.0,0,83.9,497.55,Yes,1,97,3962,False,False,False,True,False,True,False,False,False
0,0,1,0,63,1,1.0,1.0,1.0,0.0,1.0,0.0,1,100.55,6215.35,Yes,1,79,5413,False,False,False,True,False,True,False,False,True
1,0,1,0,50,1,0.0,1.0,1.0,0.0,1.0,1.0,1,103.85,5017.9,Yes,1,100,5812,False,False,False,False,False,True,False,False,True
0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24.6,24.6,Yes,1,76,5768,False,False,False,True,False,False,False,True,False
0,0,0,0,12,1,1.0,0.0,0.0,1.0,1.0,1.0,1,98.9,1120.95,Yes,1,71,5559,False,False,False,False,False,True,False,False,False
0,0,0,0,9,1,0.0,0.0,1.0,0.0,1.0,1.0,0,98.3,923.5,Yes,1,81,2954,False,False,True,False,False,True,False,False,True
1,0,0,0,17,1,1.0,0.0,0.0,0.0,1.0,1.0,0,93.85,1625.65,Yes,1,93,4940,False,False,False,True,False,True,False,False,False
1,1,0,0,9,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.5,918.6,Yes,1,70,4038,False,False,False,True,False,True,False,False,True
1,1,0,0,10,1,0.0,1.0,0.0,0.0,0.0,0.0,1,72.85,688.65,Yes,1,99,3189,False,False,False,True,False,True,False,False,False
1,1,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,73.55,73.55,Yes,1,94,4369,False,False,False,True,False,True,False,False,True
0,1,0,0,3,1,0.0,1.0,0.0,0.0,0.0,0.0,1,79.4,205.05,Yes,1,91,3501,False,False,False,True,False,True,False,False,True
0,0,0,0,13,1,0.0,1.0,1.0,0.0,0.0,0.0,1,81.15,952.3,Yes,1,79,4806,False,False,False,True,False,True,False,False,False
0,1,0,0,4,1,0.0,0.0,0.0,0.0,0.0,1.0,1,84.6,360.1,Yes,1,83,2467,False,False,False,True,False,True,False,False,True
0,0,0,0,6,1,1.0,0.0,0.0,0.0,0.0,0.0,1,79.05,434.5,Yes,1,99,3263,False,False,False,True,False,True,False,False,True
0,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0,74.4,215.8,Yes,1,97,2054,False,False,False,False,False,True,False,False,True
1,1,0,0,35,1,0.0,0.0,1.0,0.0,1.0,1.0,1,99.05,3395.8,Yes,1,82,2074,False,False,False,True,False,True,False,False,True
1,1,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.95,85.15,Yes,1,84,5900,False,False,False,False,True,False,False,False,False
1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.7,44.7,Yes,1,74,3700,False,False,True,False,False,False,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,45.7,45.7,Yes,1,72,3571,False,False,False,False,True,False,False,False,False
1,1,0,0,8,1,1.0,0.0,0.0,1.0,1.0,1.0,0,100.3,832.35,Yes,1,74,5084,False,False,True,False,False,True,False,False,False
1,0,0,0,7,1,,,,,,,0,19.25,112.3,Yes,1,82,4489,False,False,False,True,False,False,True,False,False
0,0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,1,96.0,174.8,Yes,1,83,3391,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0,90.55,90.55,Yes,1,72,2627,False,False,False,True,False,True,False,False,False
1,1,1,0,44,0,0.0,1.0,0.0,0.0,0.0,0.0,1,30.35,1359.7,Yes,1,96,4829,False,False,False,True,False,False,False,True,False
1,0,0,0,71,1,1.0,0.0,1.0,1.0,1.0,1.0,1,108.05,7532.15,Yes,1,81,5200,False,True,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.9,69.9,Yes,1,84,5367,False,False,False,True,False,True,False,False,False
1,1,1,0,62,1,0.0,1.0,1.0,0.0,1.0,1.0,1,103.75,6383.35,Yes,1,91,5052,True,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,86.6,86.6,Yes,1,93,5228,False,False,False,True,False,True,False,False,True
0,1,1,0,33,1,0.0,1.0,0.0,0.0,0.0,0.0,1,80.6,2656.5,Yes,1,72,3601,False,False,False,False,False,True,False,False,True
0,0,0,0,35,1,0.0,1.0,0.0,1.0,0.0,0.0,0,85.3,2917.5,Yes,1,88,2455,False,False,True,False,False,True,False,False,True
0,0,0,0,34,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.0,2416.1,Yes,1,93,2318,False,False,True,False,False,True,False,False,False
0,1,0,0,4,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.3,424.45,Yes,1,99,5419,False,False,False,True,False,True,False,False,True
0,0,0,0,7,1,0.0,0.0,1.0,0.0,1.0,1.0,1,95.35,660.9,Yes,1,92,3077,False,False,False,True,False,True,False,False,False
1,1,1,0,27,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.5,1893.95,Yes,1,65,2377,False,False,False,True,False,True,False,False,True
0,0,0,0,18,1,0.0,0.0,0.0,1.0,0.0,1.0,1,90.1,1612.75,Yes,1,80,4260,False,False,False,True,False,True,False,False,True
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,68.95,119.75,Yes,1,84,5225,False,False,False,True,False,True,False,False,False
1,0,1,0,32,1,1.0,0.0,0.0,0.0,1.0,1.0,1,99.55,3204.65,Yes,1,71,5026,False,False,True,False,False,True,False,False,True
1,0,1,0,18,1,0.0,0.0,1.0,0.0,0.0,1.0,0,57.45,990.85,Yes,1,84,2989,False,False,False,True,False,False,False,False,False
1,0,1,0,12,1,0.0,0.0,0.0,0.0,0.0,1.0,0,53.65,696.35,Yes,1,78,2595,True,False,True,False,False,False,False,False,False
1,1,0,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.6,819.4,Yes,1,90,5906,False,False,False,True,False,True,False,False,True
1,0,1,0,26,1,0.0,0.0,0.0,0.0,1.0,0.0,1,83.75,2070.6,Yes,1,84,2404,False,False,False,True,False,True,False,False,True
0,1,1,0,3,1,1.0,0.0,0.0,1.0,1.0,0.0,1,88.3,273.75,Yes,1,68,4486,False,False,False,False,True,True,False,False,False
0,1,0,0,8,1,0.0,0.0,1.0,0.0,1.0,1.0,1,92.1,729.95,Yes,1,81,5662,False,False,False,True,False,True,False,False,False
1,0,1,0,38,1,1.0,1.0,0.0,0.0,0.0,0.0,1,79.45,3013.05,Yes,1,85,2405,False,False,False,True,False,True,False,False,False
1,1,0,0,14,1,0.0,0.0,0.0,0.0,1.0,1.0,0,90.45,1266.1,Yes,1,96,4777,False,False,True,False,False,True,False,False,False
1,0,1,0,32,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.75,2347.9,Yes,1,96,2356,False,False,False,False,False,True,False,False,False
0,0,0,0,1,1,,,,,,,0,19.65,19.65,Yes,1,99,5881,False,False,False,False,True,False,True,False,False
1,1,0,0,12,0,0.0,0.0,1.0,1.0,0.0,1.0,1,43.65,526.95,Yes,1,74,2437,False,False,False,True,False,False,False,True,False
0,0,0,0,5,0,0.0,0.0,1.0,0.0,0.0,1.0,0,39.5,210.75,Yes,1,93,2863,False,False,False,True,False,False,False,True,False
1,0,1,0,40,1,0.0,0.0,0.0,0.0,1.0,1.0,1,97.1,3706.95,Yes,1,67,3099,False,False,False,False,False,True,False,False,True
0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.0,412.5,Yes,1,97,3937,False,False,False,True,False,True,False,False,False
0,0,0,0,10,1,1.0,0.0,0.0,0.0,1.0,0.0,1,84.7,832.05,Yes,1,69,5686,False,False,False,False,True,True,False,False,False
1,0,1,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,1,89.55,185.55,Yes,1,73,3851,False,False,False,False,False,True,False,False,False
1,0,0,0,23,1,0.0,0.0,0.0,1.0,1.0,0.0,1,90.6,1943.2,Yes,1,82,4359,False,False,False,True,False,True,False,False,True
0,0,0,0,23,1,1.0,0.0,0.0,0.0,1.0,0.0,1,90.05,2169.8,Yes,1,67,4650,False,False,False,False,False,True,False,False,True
1,0,1,0,49,1,0.0,1.0,0.0,0.0,1.0,1.0,1,99.05,4853.75,Yes,1,100,5157,False,False,False,False,False,True,False,False,True
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0,69.75,144.55,Yes,1,68,5667,False,False,False,False,False,True,False,False,False
0,0,0,0,2,1,0.0,1.0,0.0,0.0,0.0,0.0,1,49.05,91.1,Yes,1,98,2960,False,False,True,False,False,False,False,False,False
1,0,0,0,7,1,0.0,0.0,1.0,0.0,1.0,1.0,1,98.05,713.0,Yes,1,86,2561,False,False,False,False,False,True,False,False,True
0,0,0,0,41,1,1.0,1.0,1.0,1.0,1.0,1.0,1,114.5,4527.45,Yes,1,80,3038,False,False,False,False,False,True,False,False,True
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.95,171.15,Yes,1,65,3533,False,False,False,True,False,True,False,False,False
0,1,0,0,13,1,0.0,0.0,1.0,0.0,0.0,0.0,1,74.3,940.35,Yes,1,97,2995,False,False,False,True,False,True,False,False,False
0,1,0,0,11,1,0.0,0.0,0.0,0.0,1.0,1.0,0,89.7,1047.7,Yes,1,89,2202,False,False,False,False,False,True,False,False,False
1,1,1,0,17,1,0.0,0.0,1.0,0.0,1.0,1.0,1,100.45,1622.45,Yes,1,87,5508,False,False,True,False,False,True,False,False,True
1,0,1,0,25,1,0.0,0.0,0.0,0.0,1.0,1.0,1,90.4,2178.6,Yes,1,100,5801,True,False,False,True,False,True,False,False,False
1,0,1,0,3,1,0.0,1.0,1.0,0.0,0.0,0.0,1,56.15,168.15,Yes,1,83,2539,False,False,False,False,True,False,False,False,False
0,0,0,0,4,1,1.0,0.0,1.0,1.0,0.0,1.0,1,94.4,387.2,Yes,1,74,4249,False,False,False,False,False,True,False,False,False
0,0,1,0,37,1,0.0,0.0,1.0,0.0,0.0,0.0,1,78.95,2839.65,Yes,1,97,3982,False,False,True,False,False,True,False,False,True
0,0,0,0,19,0,0.0,0.0,0.0,0.0,1.0,1.0,1,44.85,893.55,Yes,1,72,5182,True,False,True,False,False,False,False,True,False
1,1,1,0,39,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.65,4284.8,Yes,1,96,4687,False,False,False,True,False,True,False,False,True
1,0,0,0,7,1,0.0,0.0,1.0,0.0,0.0,0.0,0,74.65,544.55,Yes,1,75,3331,False,False,False,False,True,True,False,False,False
0,0,1,0,14,1,1.0,0.0,0.0,0.0,1.0,0.0,1,64.7,941.0,Yes,1,86,4049,False,False,False,False,False,False,False,False,True
0,1,1,0,11,1,0.0,0.0,1.0,1.0,1.0,1.0,1,104.05,1133.65,Yes,1,82,4553,False,False,False,False,False,True,False,False,True
1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1,35.55,35.55,Yes,1,71,3958,False,False,False,True,False,False,False,True,False
0,0,0,0,2,1,0.0,0.0,0.0,0.0,1.0,1.0,1,95.15,196.9,Yes,1,82,2414,False,False,False,True,False,True,False,False,True
1,0,1,0,13,1,0.0,0.0,1.0,0.0,1.0,1.0,1,96.65,1162.85,Yes,1,75,5295,False,False,False,False,True,True,False,False,False
0,1,1,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1,80.4,224.05,Yes,1,89,3834,False,False,False,True,False,True,False,False,False
1,0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1,31.35,31.35,Yes,1,85,3605,False,False,False,False,True,False,False,True,False
0,0,0,0,12,1,0.0,1.0,0.0,0.0,1.0,0.0,1,89.75,1052.4,Yes,1,97,5671,False,False,False,False,False,True,False,False,True
1,0,1,0,60,1,0.0,1.0,0.0,0.0,1.0,1.0,1,94.4,5610.25,Yes,1,99,4990,True,False,False,True,False,True,False,False,False
1,0,0,0,1,1,,,,,,,1,19.85,19.85,Yes,1,66,3874,False,False,False,True,False,False,True,False,False
0,0,0,0,6,1,0.0,1.0,1.0,1.0,1.0,1.0,1,109.9,669.45,Yes,1,69,5750,False,False,True,False,False,True,False,False,True
1,0,0,0,15,1,0.0,0.0,1.0,1.0,1.0,1.0,1,101.35,1553.95,Yes,1,99,3025,False,False,False,True,False,True,False,False,False
1,1,0,0,21,1,0.0,0.0,1.0,0.0,1.0,0.0,1,60.05,1236.15,Yes,1,70,4716,False,False,False,False,False,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,1.0,1,60.15,60.15,Yes,1,91,4611,False,False,False,True,False,False,False,False,True
1,0,0,0,7,1,0.0,0.0,1.0,0.0,1.0,0.0,1,90.45,593.45,Yes,1,98,5356,False,False,False,True,False,True,False,False,True
1,0,1,0,53,1,0.0,1.0,0.0,0.0,1.0,1.0,1,94.25,4867.95,Yes,1,96,5414,True,False,False,False,False,True,False,False,False
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,74.9,74.9,Yes,1,84,2548,False,False,False,True,False,True,False,False,True
0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,80.25,80.25,Yes,1,69,2502,False,False,False,True,False,True,False,False,False
1,0,1,0,17,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.0,1149.65,Yes,1,77,3368,False,False,False,True,False,True,False,False,False
0,0,1,0,11,1,0.0,0.0,0.0,1.0,0.0,1.0,1,66.35,740.8,Yes,1,91,2860,False,False,False,True,False,False,False,False,True
1,0,0,0,19,1,0.0,0.0,0.0,0.0,0.0,1.0,1,86.0,1532.45,Yes,1,98,4857,False,False,False,False,False,True,False,False,True
0,0,1,0,3,1,0.0,0.0,0.0,0.0,0.0,1.0,1,80.3,250.05,Yes,1,72,3212,False,False,False,True,False,True,False,False,False
1,0,0,0,24,1,0.0,1.0,0.0,0.0,1.0,0.0,1,90.55,2282.55,Yes,1,67,5927,False,False,True,False,False,True,False,False,True
0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,75.9,143.35,Yes,1,86,2101,False,False,False,True,False,True,False,False,True
1,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,45.85,45.85,Yes,1,73,3706,False,False,False,False,True,False,False,False,False
0,0,1,0,16,0,0.0,0.0,0.0,1.0,1.0,1.0,1,49.95,810.2,Yes,1,78,4840,False,False,False,True,False,False,False,True,False
1,0,1,0,34,1,0.0,0.0,0.0,0.0,1.0,0.0,0,78.3,2564.3,Yes,1,77,2777,False,False,False,True,False,True,False,False,False
1,0,0,0,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1,76.95,228.4,Yes,1,92,4428,False,False,False,True,False,True,False,False,True
0,1,0,0,16,1,0.0,0.0,0.0,0.0,1.0,1.0,1,96.15,1529.2,Yes,1,96,5913,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,45.3,45.3,Yes,1,66,4568,False,False,False,True,False,False,False,False,False
0,0,0,0,15,1,,,,,,,0,19.4,289.3,Yes,1,87,5379,False,False,False,False,False,False,True,False,False
0,0,0,0,11,1,0.0,0.0,0.0,1.0,1.0,0.0,0,90.15,987.95,Yes,1,66,5250,False,False,False,True,False,True,False,False,True
1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,45.05,45.05,Yes,1,98,4094,False,False,False,False,True,False,False,False,False
0,0,0,0,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0,75.8,75.8,Yes,1,70,3940,False,False,False,True,False,True,False,False,False
0,0,0,0,7,1,0.0,0.0,0.0,0.0,0.0,1.0,1,79.3,523.15,Yes,1,69,3830,False,False,False,True,False,True,False,False,False
0,0,0,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0,1,30.9,59.05,Yes,1,98,2860,False,False,False,True,False,False,False,True,False
0,1,0,0,46,1,0.0,1.0,0.0,0.0,1.0,1.0,0,95.25,4424.2,Yes,1,90,3180,True,False,True,False,False,True,False,False,False
0,1,1,0,68,1,0.0,1.0,0.0,0.0,0.0,1.0,1,89.6,6127.6,Yes,1,69,5651,False,False,False,False,False,True,False,False,True
1,0,1,0,59,1,1.0,1.0,1.0,0.0,1.0,1.0,1,110.15,6448.05,Yes,1,97,4601,True,False,False,True,False,True,False,False,True
1,1,1,0,7,1,0.0,0.0,0.0,0.0,1.0,1.0,1,89.5,676.7,Yes,1,89,3077,False,False,False,True,False,True,False,False,False
1,0,1,0,8,1,1.0,0.0,0.0,0.0,0.0,0.0,0,75.0,632.95,Yes,1,80,2587,False,False,False,True,False,True,False,False,False
1,0,0,0,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0,44.75,270.95,Yes,1,78,2087,False,False,False,True,False,False,False,False,False
0,0,1,0,11,1,0.0,0.0,0.0,0.0,0.0,0.0,1,44.05,483.7,Yes,1,84,3200,False,False,False,True,False,False,False,False,False
1,1,1,0,15,1,0.0,0.0,0.0,0.0,0.0,1.0,1,85.6,1345.55,Yes,1,83,4981,False,False,False,False,False,True,False,False,True
0,0,0,0,70,1,1.0,1.0,1.0,1.0,1.0,1.0,0,115.55,8127.6,Yes,1,87,4838,True,False,True,False,False,True,False,False,True
1,1,0,0,16,1,0.0,0.0,0.0,0.0,1.0,0.0,1,86.6,1281.0,Yes,1,81,2508,False,False,False,True,False,True,False,False,True
0,0,0,0,18,1,0.0,0.0,0.0,0.0,1.0,0.0,1,85.2,1553.9,Yes,1,77,3326,False,False,False,True,False,True,False,False,True
0,0,1,0,34,1,0.0,0.0,0.0,0.0,1.0,1.0,1,97.65,3207.55,Yes,1,87,3979,False,False,False,True,False,True,False,False,True
1,0,1,0,47,1,0.0,1.0,1.0,1.0,1.0,1.0,1,109.55,5124.55,Yes,1,90,5863,False,False,False,True,False,True,False,False,True
0,0,1,0,39,1,0.0,1.0,1.0,1.0,0.0,0.0,1,89.55,3474.45,Yes,1,65,3849,True,False,False,True,False,True,False,False,True
1,0,0,0,1,1,,,,,,,1,19.45,19.45,Yes,1,78,5687,False,False,False,False,True,False,True,False,False
0,0,1,0,4,1,,,,,,,0,20.35,76.35,Yes,1,81,4133,False,False,False,False,True,False,True,False,False
0,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,69.25,69.25,Yes,1,75,4371,False,False,False,True,False,True,False,False,False
1,0,1,0,59,1,0.0,0.0,1.0,0.0,1.0,1.0,1,99.5,5961.1,Yes,1,76,6098,True,False,False,False,False,True,False,False,True
0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,25.2,25.2,Yes,1,67,5688,False,False,False,True,False,False,False,True,False
1,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,1,45.0,96.45,Yes,1,93,5704,False,False,False,False,True,False,False,False,False
1,0,0,0,1,1,,,,,,,0,20.15,20.15,Yes,1,70,4103,False,False,False,False,True,False,True,False,False
1,0,1,0,66,1,0.0,1.0,1.0,0.0,1.0,1.0,1,105.0,7133.25,Yes,1,96,5723,False,False,True,False,False,True,False,False,True
1,0,0,0,3,1,0.0,0.0,0.0,0.0,1.0,0.0,1,54.7,169.45,Yes,1,66,3335,False,False,True,False,False,False,False,False,False
0,0,1,0,14,1,0.0,0.0,1.0,0.0,0.0,1.0,1,87.25,1258.6,Yes,1,78,4786,False,False,False,True,False,True,False,False,True
1,0,1,0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,1,79.95,857.2,Yes,1,68,5640,False,False,False,True,False,True,False,False,False
0,0,0,0,18,1,0.0,0.0,0.0,1.0,1.0,0.0,1,88.35,1639.3,Yes,1,96,5727,False,False,False,True,False,True,False,False,True
0,0,0,0,9,1,0.0,0.0,0.0,0.0,1.0,1.0,1,94.75,889.9,Yes,1,83,2893,False,False,False,True,False,True,False,False,True
0,1,0,0,13,1,0.0,0.0,0.0,0.0,1.0,1.0,1,95.05,1290.0,Yes,1,97,2230,False,False,False,True,False,True,False,False,True
1,0,0,0,4,1,0.0,1.0,0.0,0.0,0.0,0.0,0,78.45,330.05,Yes,1,67,5048,False,False,False,True,False,True,False,False,True
1,0,0,0,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1,70.2,237.95,Yes,1,92,5094,False,False,False,True,False,True,False,False,False
1,0,1,0,59,0,0.0,1.0,0.0,0.0,0.0,1.0,1,41.05,2452.7,Yes,1,70,4324,False,False,False,False,False,False,False,True,False
1,0,1,0,10,1,0.0,0.0,0.0,0.0,1.0,0.0,1,85.6,813.85,Yes,1,70,5146,False,False,False,True,False,True,False,False,True
0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1,79.2,79.2,Yes,1,76,4363,False,False,False,True,False,True,False,False,False
1,0,0,0,5,1,0.0,0.0,1.0,0.0,1.0,1.0,1,70.0,347.4,Yes,1,77,2673,True,False,False,False,True,False,False,False,False
0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1,49.95,49.95,Yes,1,71,2041,False,False,False,False,False,False,False,False,True
